latitude;longitude;classificacao_acidente;relev
-14.5102236;-46.5258993;Com Vítimas Feridas;1
-5.19282682;-37.37112402;Com Vítimas Feridas;1
-21.05476916;-45.0270317;Com Vítimas Feridas;1
-17.05397212;-39.55057003;Com Vítimas Fatais;1
-30.87658305;-55.51408768;Com Vítimas Feridas;1
-28.70299302;-53.60056619;Com Vítimas Feridas;1
-21.25230893;-41.32594409;Com Vítimas Feridas;1
-22.30589498;-54.8205117;Com Vítimas Feridas;1
-23.4012;-51.4273;Com Vítimas Feridas;1
-21.1404896;-42.38136978;Com Vítimas Feridas;1
-17.12381097;-39.56860216;Com Vítimas Feridas;1
0.70564616;-51.41271608;Com Vítimas Feridas;1
-7.376378;-47.303064;Com Vítimas Fatais;1
-20.44233707;-54.54201834;Com Vítimas Feridas;1
-23.85630016;-46.94096988;Com Vítimas Feridas;1
-28.21229373;-48.69985521;Com Vítimas Feridas;1
-23.46143954;-46.48885316;Com Vítimas Feridas;1
-23.44333014;-46.44531294;Com Vítimas Feridas;1
-21.63390905;-41.31292839;Com Vítimas Feridas;1
-27.11744799;-48.60940987;Sem Vítimas;1
-21.37280235;-45.19045334;Sem Vítimas;1
-23.29559459;-51.2858963;Com Vítimas Feridas;1
-17.8453;-49.2191;Sem Vítimas;1
-22.99497994;-45.48951403;Com Vítimas Feridas;1
-26.18271156;-50.33250707;Com Vítimas Feridas;1
-15.784615;-48.132023;Com Vítimas Feridas;1
-4.768979;-42.113426;Com Vítimas Feridas;1
-8.41147616;-35.29599797;Com Vítimas Feridas;1
-25.5205;-48.5095;Com Vítimas Feridas;1
-6.98161923;-42.06348989;Com Vítimas Fatais;1
-5.047346;-42.518414;Com Vítimas Feridas;1
-18.24992024;-45.18395297;Com Vítimas Feridas;1
-7.52387351;-34.99333161;Com Vítimas Feridas;1
-11.64149985;-55.43804623;Com Vítimas Fatais;1
-22.77280597;-43.28626763;Com Vítimas Feridas;1
-19.77827047;-47.93140998;Com Vítimas Feridas;1
-20.29755744;-40.39445616;Com Vítimas Fatais;1
-22.87684786;-43.11728689;Com Vítimas Feridas;1
-10.658644;-37.448425;Com Vítimas Fatais;1
-8.30399306;-35.97216301;Com Vítimas Feridas;1
-28.85711814;-51.55698016;Com Vítimas Feridas;1
-14.56577177;-39.33469633;Com Vítimas Feridas;1
-16.076081;-47.985671;Sem Vítimas;1
-22.44047347;-43.18659067;Com Vítimas Fatais;1
-18.90012532;-48.36607575;Com Vítimas Feridas;1
-10.68457007;-37.03562689;Com Vítimas Feridas;1
-19.16917702;-48.95473704;Sem Vítimas;1
-23.28558236;-50.91905594;Com Vítimas Feridas;1
-27.30029039;-50.14130116;Sem Vítimas;1
-23.96778761;-51.11288309;Sem Vítimas;1
-23.1675918;-45.81633752;Com Vítimas Feridas;1
-27.235138;-49.677608;Com Vítimas Feridas;1
-22.81113183;-43.3336729;Com Vítimas Feridas;1
-23.50343484;-46.56638712;Sem Vítimas;1
-23.30545902;-46.03567599;Com Vítimas Feridas;1
-8.10146485;-34.94901577;Com Vítimas Feridas;1
-22.45998766;-44.46237202;Sem Vítimas;1
-19.875152;-44.951218;Com Vítimas Feridas;1
-29.2596449;-51.1574433;Com Vítimas Feridas;1
-22.660623;-43.82667;Com Vítimas Feridas;1
-24.00328505;-47.15633198;Com Vítimas Feridas;1
-26.39448258;-49.2950379;Com Vítimas Feridas;1
-23.25631092;-44.69897659;Sem Vítimas;1
-21.87077676;-43.34388381;Com Vítimas Feridas;1
-6.59101588;-40.83800614;Com Vítimas Fatais;1
-12.54115863;-45.90087891;Com Vítimas Feridas;1
-13.93434794;-56.09529344;Com Vítimas Feridas;1
-14.031449;-56.09551801;Sem Vítimas;1
-11.80062821;-55.47941973;Com Vítimas Fatais;1
-3.328566;-41.735012;Com Vítimas Feridas;1
-15.794656;-48.096779;Com Vítimas Feridas;1
-16.089252;-48.273784;Com Vítimas Fatais;1
-16.38370997;-54.71277716;Com Vítimas Feridas;1
-3.6691296;-39.02750601;Com Vítimas Feridas;1
-21.64286914;-45.28847158;Com Vítimas Fatais;1
-13.50905;-40.0546;Com Vítimas Feridas;1
-4.882649;-43.345581;Com Vítimas Feridas;1
-25.84642894;-49.03607349;Com Vítimas Feridas;1
-25.8497383;-49.01288607;Com Vítimas Feridas;1
-20.80921937;-40.79954895;Com Vítimas Feridas;1
-27.29669601;-48.63147594;Sem Vítimas;1
-20.1816849;-40.26536036;Com Vítimas Feridas;1
-23.69998;-46.867767;Com Vítimas Feridas;1
-20.00782494;-40.40790907;Com Vítimas Feridas;1
-20.00782494;-40.40790907;Com Vítimas Feridas;1
-18.61946661;-48.09117079;Com Vítimas Feridas;1
-22.12802668;-45.80183626;Com Vítimas Feridas;1
-7.40662891;-40.71439916;Com Vítimas Feridas;1
-10.00411682;-67.20231509;Com Vítimas Feridas;1
-25.85455838;-48.95670808;Sem Vítimas;1
-3.70701491;-39.56968688;Com Vítimas Feridas;1
-16.14153089;-41.42765618;Com Vítimas Feridas;1
-19.78831547;-43.73175712;Com Vítimas Feridas;1
-19.83376284;-43.36060015;Com Vítimas Feridas;1
-25.56802;-48.616883;Com Vítimas Feridas;1
-27.687376;-48.79071;Com Vítimas Feridas;1
-25.49317991;-49.34370776;Com Vítimas Feridas;1
-23.5513;-51.461266;Com Vítimas Feridas;1
-22.986552;-45.47276;Com Vítimas Feridas;1
-13.60669094;-59.10027405;Com Vítimas Fatais;1
-25.84420191;-49.0604381;Com Vítimas Feridas;1
-22.63576311;-42.45483297;Com Vítimas Feridas;1
-23.64262417;-46.83811382;Sem Vítimas;1
-21.57227131;-42.67920724;Com Vítimas Feridas;1
-6.12992495;-40.46153506;Com Vítimas Feridas;1
-25.59505309;-49.31630659;Sem Vítimas;1
-5.36915407;-35.37742011;Com Vítimas Feridas;1
-24.82178987;-48.21419034;Com Vítimas Feridas;1
-7.14538184;-34.91662887;Sem Vítimas;1
-5.64709081;-35.48593402;Com Vítimas Feridas;1
-16.695639;-39.473586;Com Vítimas Feridas;1
-19.88094003;-48.97505084;Com Vítimas Feridas;1
-25.84420191;-49.0604381;Com Vítimas Feridas;1
-20.17405731;-44.37592209;Sem Vítimas;1
-27.696936;-48.964138;Com Vítimas Feridas;1
-27.09366929;-49.52495098;Com Vítimas Feridas;1
-9.05098097;-36.03735887;Com Vítimas Feridas;1
-21.30766784;-41.3253282;Com Vítimas Feridas;1
-25.21734703;-53.59537645;Sem Vítimas;1
-29.14408811;-51.53555411;Com Vítimas Feridas;1
-22.76365068;-42.90223623;Com Vítimas Feridas;1
-19.4136917;-44.33879427;Com Vítimas Feridas;1
-19.61998768;-44.20673771;Sem Vítimas;1
-28.329662;-51.283569;Sem Vítimas;1
-12.8860325;-38.43806469;Com Vítimas Feridas;1
-20.3800645;-40.45431391;Com Vítimas Feridas;1
-18.90175741;-48.35287106;Sem Vítimas;1
-13.886532;-46.184058;Com Vítimas Feridas;1
-2.63608835;-44.26848552;Com Vítimas Feridas;1
-10.97023704;-38.79154288;Sem Vítimas;1
-22.97997014;-44.44098498;Com Vítimas Feridas;1
-22.64661085;-43.20120335;Com Vítimas Feridas;1
-19.88933622;-44.71181914;Com Vítimas Feridas;1
-22.65368834;-43.153534;Com Vítimas Feridas;1
-6.49501281;-43.7576149;Com Vítimas Feridas;1
-6.494732;-38.394413;Com Vítimas Feridas;1
-22.4585308;-43.21600514;Com Vítimas Feridas;1
-25.09836429;-48.67391969;Sem Vítimas;1
-28.777197;-49.32187;Com Vítimas Feridas;1
-6.7733;-37.798;Com Vítimas Feridas;1
-22.93842518;-44.03644001;Com Vítimas Feridas;1
-17.986;-47.7967;Com Vítimas Feridas;1
-26.949951;-49.357296;Com Vítimas Feridas;1
-26.39448258;-49.2950379;Com Vítimas Feridas;1
-3.6766884;-39.27707004;Com Vítimas Fatais;1
-27.71188;-49.255035;Sem Vítimas;1
-19.70492713;-42.11720373;Com Vítimas Feridas;1
-12.39033367;-38.78485688;Com Vítimas Feridas;1
-33.138515;-52.960262;Sem Vítimas;1
-27.095861;-49.526859;Com Vítimas Feridas;1
-7.90938602;-34.90123228;Com Vítimas Feridas;1
-8.0567;-36.0485;Com Vítimas Feridas;1
-5.86726977;-35.36713102;Sem Vítimas;1
-23.00696998;-44.2149953;Com Vítimas Feridas;1
-25.10305915;-48.70103892;Com Vítimas Feridas;1
-25.547373;-48.790559;Sem Vítimas;1
-26.29151133;-49.40301807;Com Vítimas Feridas;1
-8.07764447;-34.97863609;Com Vítimas Feridas;1
-22.72307702;-43.67005348;Com Vítimas Feridas;1
-19.45038924;-44.3166822;Sem Vítimas;1
-27.9490242;-48.67206568;Com Vítimas Feridas;1
-24.73097634;-48.09815591;Com Vítimas Feridas;1
-22.93294782;-44.02006891;Sem Vítimas;1
-27.692705;-49.091351;Com Vítimas Feridas;1
-22.71744092;-46.12652111;Com Vítimas Feridas;1
-5.33309;-42.69755301;Com Vítimas Feridas;1
-20.03855134;-44.25495493;Com Vítimas Feridas;1
-22.73779419;-45.09557247;Com Vítimas Feridas;1
-14.85792;-40.87754;Com Vítimas Feridas;1
-9.9814749;-36.56002124;Com Vítimas Feridas;1
-5.85758898;-35.21271205;Sem Vítimas;1
-27.09519751;-49.52962875;Com Vítimas Feridas;1
-23.35047979;-46.55267274;Com Vítimas Feridas;1
-21.12546535;-42.35312196;Com Vítimas Feridas;1
-19.376436;-48.077653;Com Vítimas Fatais;1
-16.35950997;-39.57983311;Sem Vítimas;1
-20.22662056;-40.27075088;Com Vítimas Feridas;1
-11.96552297;-38.97397182;Com Vítimas Feridas;1
-23.0728028;-46.56673562;Com Vítimas Feridas;1
-18.41695394;-39.93608555;Com Vítimas Feridas;1
-21.56999426;-42.70830382;Com Vítimas Feridas;1
-25.8516758;-49.00332398;Com Vítimas Feridas;1
-6.90048915;-42.82038913;Com Vítimas Fatais;1
-9.88962;-36.382435;Com Vítimas Feridas;1
-7.39577502;-35.89744631;Com Vítimas Feridas;1
-14.974603;-39.326099;Com Vítimas Fatais;1
-15.595327;-47.603848;Com Vítimas Feridas;1
-20.03146447;-44.2377893;Sem Vítimas;1
-5.85758898;-35.21271205;Com Vítimas Feridas;1
-16.3817442;-39.5839119;Com Vítimas Feridas;1
-25.5611405;-48.8120062;Sem Vítimas;1
-29.73196199;-51.14952004;Com Vítimas Feridas;1
-14.561017;-46.564274;Com Vítimas Feridas;1
-27.143419;-51.613823;Com Vítimas Feridas;1
-16.39255604;-54.71407876;Sem Vítimas;1
-16.491405;-54.646378;Com Vítimas Feridas;1
-23.17022102;-54.19924375;Com Vítimas Feridas;1
-5.60233279;-37.28876673;Com Vítimas Fatais;1
-26.37531616;-49.32563746;Com Vítimas Feridas;1
-4.981047;-43.080875;Com Vítimas Feridas;1
-9.02729218;-37.78438141;Com Vítimas Fatais;1
2.307261;-60.909924;Com Vítimas Feridas;1
-12.43859325;-39.22646691;Com Vítimas Feridas;1
-19.98385;-44.24366;Com Vítimas Feridas;1
-25.68245546;-52.14682089;Com Vítimas Fatais;1
-5.1311846;-42.815704;Com Vítimas Feridas;1
-5.596112;-47.42886;Sem Vítimas;1
-14.588863;-46.588493;Com Vítimas Feridas;1
-5.038756;-42.450893;Com Vítimas Feridas;1
-22.30074263;-44.86208652;Com Vítimas Feridas;1
-7.053754;-35.854309;Com Vítimas Feridas;1
-20.23438373;-40.3693577;Com Vítimas Feridas;1
-18.61687235;-48.08496977;Com Vítimas Feridas;1
-13.135203;-39.294286;Com Vítimas Feridas;1
-24.98285697;-53.47319399;Com Vítimas Feridas;1
-17.8799;-49.2301;Com Vítimas Feridas;1
-18.919422;-50.660488;Com Vítimas Feridas;1
-22.86785571;-43.11040213;Com Vítimas Feridas;1
-16.07245491;-48.26654434;Com Vítimas Feridas;1
-8.61591731;-39.64558611;Com Vítimas Fatais;1
-15.650853;-55.997667;Com Vítimas Fatais;1
-19.5511262;-44.24459038;Sem Vítimas;1
-15.66799873;-47.81352997;Sem Vítimas;1
-10.29870571;-63.32107544;Com Vítimas Feridas;1
-5.80642132;-35.24167278;Com Vítimas Feridas;1
-10.446716;-37.67804;Com Vítimas Feridas;1
-5.76791511;-35.27456305;Sem Vítimas;1
-16.25375866;-42.44612628;Com Vítimas Feridas;1
-9.52549872;-35.99508253;Com Vítimas Feridas;1
-25.10305915;-48.70103892;Com Vítimas Feridas;1
-2.82208;-44.37442879;Sem Vítimas;1
-29.05012661;-51.57532453;Com Vítimas Feridas;1
-7.2777;-35.8985;Com Vítimas Feridas;1
-4.230584;-44.819248;Com Vítimas Fatais;1
-23.59805329;-51.60575514;Com Vítimas Feridas;1
-12.28217064;-38.97651196;Com Vítimas Feridas;1
-26.880428;-49.136532;Com Vítimas Feridas;1
-25.537161;-49.301632;Com Vítimas Feridas;1
-28.34123773;-53.67904365;Com Vítimas Feridas;1
-6.73023293;-37.67593503;Com Vítimas Feridas;1
-23.04446126;-50.2309835;Com Vítimas Feridas;1
-27.00359519;-52.64391044;Com Vítimas Feridas;1
-22.78923555;-43.37275272;Sem Vítimas;1
-10.01188291;-67.773345;Com Vítimas Feridas;1
-25.0475499;-48.55355172;Com Vítimas Feridas;1
-19.75667319;-48.25183296;Com Vítimas Feridas;1
-26.41750796;-51.29387856;Sem Vítimas;1
-15.630189;-47.733288;Com Vítimas Feridas;1
-27.751051;-53.139385;Com Vítimas Feridas;1
-26.4402394;-48.80759954;Sem Vítimas;1
-25.53715243;-49.07076619;Sem Vítimas;1
-4.887895;-43.371475;Com Vítimas Feridas;1
-29.878265;-51.241951;Com Vítimas Feridas;1
-20.53765999;-43.82077849;Com Vítimas Fatais;1
-11.20202928;-62.05443299;Com Vítimas Feridas;1
-21.42227206;-42.50880191;Com Vítimas Feridas;1
-10.87376391;-61.95256893;Com Vítimas Feridas;1
-19.82352998;-40.36981894;Com Vítimas Feridas;1
-8.04452581;-37.88565299;Sem Vítimas;1
-15.221;-59.352;Com Vítimas Feridas;1
-26.76557542;-53.48411679;Sem Vítimas;1
-17.7843;-49.1865;Com Vítimas Feridas;1
-23.288412;-51.080044;Com Vítimas Feridas;1
-9.39139937;-40.51908016;Com Vítimas Feridas;1
-16.7189;-49.2382;Com Vítimas Feridas;1
-23.621691;-46.813288;Com Vítimas Feridas;1
-27.6758601;-48.67052525;Com Vítimas Feridas;1
-27.678228;-48.752895;Com Vítimas Feridas;1
-20.01444685;-43.96893823;Com Vítimas Feridas;1
-27.46415053;-48.64166737;Sem Vítimas;1
-6.12318072;-40.45559231;Com Vítimas Fatais;1
-17.45272285;-41.4999207;Com Vítimas Feridas;1
-7.2043;-35.1305;Com Vítimas Feridas;1
-12.6556679;-38.47271864;Com Vítimas Feridas;1
-22.12524075;-42.77973449;Sem Vítimas;1
-7.2043;-35.1305;Com Vítimas Feridas;1
-19.95656436;-44.36433256;Com Vítimas Feridas;1
-20.86933705;-44.84336892;Com Vítimas Feridas;1
-19.97811606;-40.40780888;Com Vítimas Feridas;1
-2.83108301;-44.3745066;Com Vítimas Fatais;1
-25.571233;-48.817137;Com Vítimas Feridas;1
-18.95592862;-49.74089798;Com Vítimas Feridas;1
-28.99042391;-55.28423309;Com Vítimas Feridas;1
-18.90291098;-49.91693499;Com Vítimas Feridas;1
-19.51949829;-40.83446601;Com Vítimas Feridas;1
-27.63697369;-48.66514142;Com Vítimas Feridas;1
-20.18090294;-42.69776582;Com Vítimas Feridas;1
-25.55122256;-49.30503748;Com Vítimas Feridas;1
-15.731544;-48.102749;Com Vítimas Feridas;1
-27.91036709;-48.64998267;Com Vítimas Feridas;1
-15.705751;-56.124982;Com Vítimas Feridas;1
-23.37660089;-46.56409613;Com Vítimas Feridas;1
-18.46041004;-49.1880633;Com Vítimas Feridas;1
-27.02397426;-48.60761649;Com Vítimas Feridas;1
-23.29691791;-46.00798704;Com Vítimas Feridas;1
-19.8638731;-44.06749809;Com Vítimas Feridas;1
-20.235189;-41.339594;Com Vítimas Feridas;1
-7.1246;-34.9473;Com Vítimas Feridas;1
-1.30608532;-48.00803597;Com Vítimas Feridas;1
-23.471231;-51.819515;Com Vítimas Feridas;1
-20.1100364;-40.32740141;Com Vítimas Feridas;1
-22.5943135;-43.02305931;Sem Vítimas;1
-22.71853604;-43.28993324;Com Vítimas Feridas;1
-18.85140204;-48.25345932;Com Vítimas Feridas;1
-27.61000542;-48.63895057;Com Vítimas Feridas;1
-22.73711632;-43.53793909;Com Vítimas Feridas;1
-27.65981409;-48.67747798;Com Vítimas Feridas;1
-25.02045097;-48.51586004;Com Vítimas Feridas;1
-31.760326;-52.356205;Sem Vítimas;1
-9.36982836;-37.24347904;Com Vítimas Feridas;1
-22.62913624;-44.92451055;Com Vítimas Feridas;1
-26.71270581;-48.70304208;Com Vítimas Fatais;1
-8.0636484;-34.9441836;Com Vítimas Feridas;1
-10.02644375;-67.8206882;Com Vítimas Feridas;1
-24.46159507;-47.81713991;Com Vítimas Feridas;1
-24.89476731;-48.24500084;Com Vítimas Feridas;1
-20.21740496;-40.26990578;Com Vítimas Feridas;1
-17.3542;-47.7899;Com Vítimas Feridas;1
-12.65455103;-55.78936289;Com Vítimas Feridas;1
-7.1381;-34.9707;Com Vítimas Feridas;1
-23.36553404;-46.55253934;Com Vítimas Feridas;1
-6.34572075;-36.5871932;Sem Vítimas;1
-25.55427017;-48.80058289;Com Vítimas Feridas;1
-8.282475;-48.46929905;Com Vítimas Feridas;1
-14.841869;-39.331298;Com Vítimas Feridas;1
-16.252738;-47.900437;Sem Vítimas;1
-10.85631204;-37.18626916;Com Vítimas Feridas;1
-12.077812;-45.693433;Com Vítimas Feridas;1
-27.13563503;-48.61004665;Com Vítimas Feridas;1
-26.90055375;-49.26757693;Com Vítimas Feridas;1
-12.73898138;-60.13911417;Com Vítimas Feridas;1
-23.44661276;-45.08123875;Com Vítimas Feridas;1
-8.766685;-63.884052;Com Vítimas Feridas;1
-26.889374;-49.254478;Com Vítimas Feridas;1
-21.48542331;-56.15040947;Com Vítimas Feridas;1
-5.69866248;-35.26316835;Com Vítimas Feridas;1
-15.679851;-47.832211;Com Vítimas Feridas;1
-29.29950562;-51.48007482;Com Vítimas Feridas;1
-10.898802;-61.93046;Sem Vítimas;1
-22.375136;-41.960128;Com Vítimas Fatais;1
-3.407241;-41.737747;Com Vítimas Feridas;1
-7.137507;-48.200943;Com Vítimas Feridas;1
-22.81492017;-46.2920647;Com Vítimas Feridas;1
-19.52530482;-40.67461308;Com Vítimas Feridas;1
-27.02982303;-48.60115006;Com Vítimas Feridas;1
-1.29772957;-47.95528793;Sem Vítimas;1
-2.24968286;-60.03237023;Com Vítimas Feridas;1
-24.85874304;-48.21731282;Com Vítimas Feridas;1
-24.1220177;-47.27047772;Com Vítimas Feridas;1
-20.33374432;-40.36910933;Com Vítimas Feridas;1
-22.46857126;-43.22958698;Com Vítimas Feridas;1
-28.98447395;-49.54078674;Com Vítimas Feridas;1
-27.01164515;-52.63953123;Com Vítimas Feridas;1
-23.06684079;-54.1973269;Sem Vítimas;1
-12.92628699;-38.46838679;Sem Vítimas;1
-15.679851;-47.832211;Com Vítimas Feridas;1
-28.81598789;-52.48809457;Com Vítimas Feridas;1
-23.22308103;-52.17896705;Sem Vítimas;1
-26.46538871;-48.95544449;Com Vítimas Feridas;1
-18.90754763;-48.3160669;Com Vítimas Feridas;1
-18.91001658;-48.30313504;Com Vítimas Feridas;1
-16.8315;-49.2434;Com Vítimas Feridas;1
-27.687376;-48.79071;Com Vítimas Feridas;1
-26.1170929;-49.78694917;Com Vítimas Feridas;1
-5.91056401;-35.26130795;Com Vítimas Feridas;1
-21.88255302;-45.54451394;Com Vítimas Feridas;1
-22.43896617;-45.98443508;Com Vítimas Feridas;1
-9.57841687;-45.02479;Com Vítimas Feridas;1
-25.08319454;-48.63391824;Sem Vítimas;1
-21.98932602;-43.2844189;Com Vítimas Feridas;1
-14.87339517;-40.87133668;Com Vítimas Feridas;1
-29.33383057;-51.50051594;Com Vítimas Feridas;1
-25.5246946;-49.0979922;Com Vítimas Feridas;1
-8.02478597;-34.94276635;Com Vítimas Feridas;1
-19.85663904;-43.10916603;Com Vítimas Feridas;1
-22.92618815;-43.96323294;Com Vítimas Feridas;1
-6.9021;-36.9818;Com Vítimas Feridas;1
-23.27438497;-46.58530615;Com Vítimas Fatais;1
-25.09969807;-48.692225;Sem Vítimas;1
-7.226482;-34.91679;Sem Vítimas;1
-26.07980928;-49.76934983;Com Vítimas Feridas;1
-25.25599605;-54.03772597;Com Vítimas Feridas;1
-1.32235116;-47.52052288;Com Vítimas Feridas;1
-4.05438208;-39.02065895;Com Vítimas Feridas;1
-12.71587879;-39.7449061;Com Vítimas Fatais;1
-26.87644007;-49.12254453;Com Vítimas Feridas;1
-7.1337;-34.8544;Com Vítimas Feridas;1
-8.69612969;-36.02099419;Com Vítimas Fatais;1
-25.09836429;-48.67391969;Com Vítimas Feridas;1
-18.70473858;-39.87259269;Com Vítimas Feridas;1
-10.87477921;-55.19737244;Com Vítimas Feridas;1
-15.985532;-47.987747;Com Vítimas Feridas;1
-25.51284;-49.289257;Com Vítimas Feridas;1
-23.32333315;-46.11958293;Com Vítimas Feridas;1
-15.792243;-48.158543;Sem Vítimas;1
-21.71116433;-43.49231958;Com Vítimas Feridas;1
-19.95689163;-44.13173676;Com Vítimas Feridas;1
-28.45567521;-48.9812689;Com Vítimas Feridas;1
-27.254034;-50.036575;Com Vítimas Feridas;1
-18.69020499;-39.86154403;Com Vítimas Feridas;1
-24.46159507;-47.81713991;Com Vítimas Feridas;1
-19.35767518;-44.34735515;Com Vítimas Feridas;1
-27.685799;-48.974514;Com Vítimas Feridas;1
-5.76469466;-35.28295988;Com Vítimas Feridas;1
-12.519078;-38.970829;Com Vítimas Feridas;1
-20.52581098;-54.70976798;Com Vítimas Feridas;1
-17.5907;-50.7083;Com Vítimas Feridas;1
-16.003145;-47.983944;Com Vítimas Feridas;1
-7.11059459;-41.23604807;Com Vítimas Feridas;1
-8.80030539;-63.823428;Com Vítimas Feridas;1
-18.78035791;-49.07866011;Sem Vítimas;1
-15.64654;-47.766422;Com Vítimas Feridas;1
-1.90299399;-60.06320598;Com Vítimas Feridas;1
-20.05518715;-44.28489223;Com Vítimas Feridas;1
-22.665695;-43.864075;Com Vítimas Fatais;1
-23.91571721;-46.98951982;Sem Vítimas;1
-11.46981308;-37.74693679;Com Vítimas Feridas;1
-31.38669046;-53.89174319;Com Vítimas Feridas;1
-10.88854966;-61.93197012;Com Vítimas Feridas;1
-25.08319454;-48.63391824;Sem Vítimas;1
-10.34924;-37.70622;Com Vítimas Fatais;1
-20.76895697;-44.78171707;Com Vítimas Feridas;1
-27.077623;-49.43145;Sem Vítimas;1
-2.58917895;-44.24423719;Com Vítimas Feridas;1
-29.1311721;-51.54412793;Com Vítimas Feridas;1
-11.89538319;-55.50415277;Com Vítimas Feridas;1
-14.89569756;-40.86541068;Com Vítimas Feridas;1
-14.89334491;-40.86386941;Com Vítimas Feridas;1
-19.53836625;-42.68215299;Com Vítimas Fatais;1
-27.04656607;-52.63577131;Com Vítimas Feridas;1
-22.54744306;-44.1836602;Com Vítimas Feridas;1
-19.794033;-42.13731414;Com Vítimas Feridas;1
-8.179874;-39.102428;Com Vítimas Feridas;1
-23.85338935;-52.91422613;Com Vítimas Feridas;1
-12.46910759;-41.69945721;Com Vítimas Feridas;1
-5.04012;-42.476742;Com Vítimas Feridas;1
-27.58313237;-48.61532885;Com Vítimas Feridas;1
-11.16786992;-40.54549381;Com Vítimas Fatais;1
-29.443069;-51.984135;Com Vítimas Feridas;1
-11.71748194;-62.77305205;Com Vítimas Feridas;1
-6.87451305;-35.13232736;Com Vítimas Feridas;1
-15.87872723;-49.24848072;Com Vítimas Feridas;1
-4.718849;-42.097115;Com Vítimas Feridas;1
-2.42986766;-54.73463774;Com Vítimas Feridas;1
-19.86682223;-44.06361175;Com Vítimas Feridas;1
-15.976897;-47.990129;Com Vítimas Feridas;1
-26.99936;-48.64609;Com Vítimas Feridas;1
0.22019407;-51.22428462;Com Vítimas Fatais;1
-16.738;-49.4076;Com Vítimas Feridas;1
-18.01747727;-41.64325495;Com Vítimas Feridas;1
-24.9649472;-53.4210459;Com Vítimas Feridas;1
-15.72226805;-53.69484701;Sem Vítimas;1
-22.12463126;-43.17771104;Com Vítimas Feridas;1
-5.76791511;-35.27456305;Com Vítimas Feridas;1
-25.98105404;-48.8876152;Com Vítimas Feridas;1
-25.86521941;-49.44583693;Com Vítimas Feridas;1
-10.4313031;-62.48143673;Com Vítimas Feridas;1
-22.47374702;-43.00117923;Com Vítimas Feridas;1
-25.571728;-49.20655;Com Vítimas Feridas;1
-22.71744092;-46.12652111;Com Vítimas Feridas;1
2.8061678;-60.68998;Sem Vítimas;1
-30.001852;-51.304264;Com Vítimas Feridas;1
-22.762719;-45.121526;Com Vítimas Fatais;1
-12.086294;-43.132922;Com Vítimas Feridas;1
-16.067129;-47.984235;Com Vítimas Feridas;1
-10.87376391;-61.95256893;Com Vítimas Feridas;1
-24.7531624;-48.1580848;Com Vítimas Feridas;1
-8.1471233;-35.39890998;Com Vítimas Feridas;1
-29.88396476;-50.55101395;Com Vítimas Feridas;1
-22.21565425;-45.86960261;Com Vítimas Feridas;1
-16.53799506;-54.66666488;Com Vítimas Fatais;1
-2.538837;-54.722717;Sem Vítimas;1
-7.03485287;-35.05528078;Com Vítimas Feridas;1
-8.48458005;-39.43306197;Com Vítimas Feridas;1
-22.21208668;-42.90068849;Com Vítimas Feridas;1
-12.029;-39.028;Com Vítimas Feridas;1
-20.1816849;-40.26536036;Com Vítimas Feridas;1
-23.28975632;-51.08310521;Com Vítimas Feridas;1
-24.78228753;-48.17695233;Com Vítimas Feridas;1
-24.00328505;-47.15633198;Com Vítimas Feridas;1
-24.02973205;-47.177196;Sem Vítimas;1
-3.51395591;-39.49617077;Com Vítimas Feridas;1
-18.2261;-47.9777;Com Vítimas Feridas;1
-27.03881189;-48.60025148;Com Vítimas Feridas;1
-14.138642;-39.351811;Com Vítimas Feridas;1
-16.7804;-49.2371;Com Vítimas Feridas;1
-26.62840879;-48.70813584;Com Vítimas Feridas;1
-22.68972504;-43.801317;Sem Vítimas;1
-26.15748603;-49.83898198;Com Vítimas Feridas;1
-23.547966;-51.671265;Sem Vítimas;1
-5.8737673;-35.3150361;Sem Vítimas;1
-20.33275688;-40.36077696;Sem Vítimas;1
-29.993122;-51.275398;Com Vítimas Feridas;1
-29.8515131;-51.1800456;Com Vítimas Feridas;1
-18.32561;-39.9584401;Com Vítimas Feridas;1
-29.85059614;-51.17942055;Com Vítimas Feridas;1
-25.22314697;-50.05150696;Com Vítimas Feridas;1
-16.7118;-49.2324;Sem Vítimas;1
-26.2735601;-48.89421344;Com Vítimas Feridas;1
-22.04560399;-45.68921401;Com Vítimas Feridas;1
-3.74296918;-38.61330997;Com Vítimas Feridas;1
-6.78667452;-42.99358035;Com Vítimas Feridas;1
-12.83798396;-38.41427011;Sem Vítimas;1
-19.84761911;-44.07276144;Com Vítimas Feridas;1
-21.03366189;-41.18125221;Sem Vítimas;1
-16.158753;-47.933136;Sem Vítimas;1
-26.98407618;-48.66977107;Com Vítimas Feridas;1
-7.61618189;-36.07162605;Com Vítimas Fatais;1
-5.089569;-42.802288;Sem Vítimas;1
-18.87764372;-48.93155701;Com Vítimas Feridas;1
-28.7644284;-49.29379981;Com Vítimas Feridas;1
-10.87976377;-61.94326758;Com Vítimas Feridas;1
-20.89418221;-49.43387582;Sem Vítimas;1
-23.63638826;-46.83251584;Com Vítimas Feridas;1
-8.17240309;-35.47993595;Com Vítimas Feridas;1
-28.198002;-50.759674;Com Vítimas Feridas;1
-27.144717;-48.61063935;Com Vítimas Feridas;1
-21.84672919;-43.37899486;Com Vítimas Feridas;1
